schemaVersion,recordType,source_name,source_url,entityName,employeeCount,founded,location,totalFunding,category,collectedAt
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/lmarena-ai,lmarena-ai,,,,,AI/ML Organization,2026-08-15T19:26:59.805136Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/KingNish,KingNish,,,,,AI/ML Organization,2026-08-15T19:26:59.805136Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/nanotron,nanotron,,,,,AI/ML Organization,2026-08-15T19:26:59.805136Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/KlingTeam,KlingTeam,,,,,AI/ML Organization,2026-08-15T19:26:59.805136Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/mrfakename,mrfakename,,,,,AI/ML Organization,2026-08-15T19:26:59.805136Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/InstantX,InstantX,,,,,AI/ML Organization,2026-08-15T19:26:59.805136Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/hexgrad,hexgrad,,,,,AI/ML Organization,2026-08-15T19:26:59.805136Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/zerogpu-aoti,zerogpu-aoti,,,,,AI/ML Organization,2026-08-15T19:26:59.805136Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/akhaliq,akhaliq,,,,,AI/ML Organization,2026-08-15T19:26:59.805136Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/mukaist,mukaist,,,,,AI/ML Organization,2026-08-15T19:26:59.805136Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/r3gm,r3gm,,,,,AI/ML Organization,2026-08-15T19:26:59.805136Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/pharmapsychotic,pharmapsychotic,,,,,AI/ML Organization,2026-08-15T19:26:59.805136Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/not-lain,not-lain,,,,,AI/ML Organization,2026-08-15T19:26:59.805136Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/sanchit-gandhi,sanchit-gandhi,,,,,AI/ML Organization,2026-08-15T19:26:59.805136Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/HumanAIGC,HumanAIGC,,,,,AI/ML Organization,2026-08-15T19:26:59.805136Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/coqui,coqui,,,,,AI/ML Organization,2026-08-15T19:26:59.805136Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/tonyassi,tonyassi,,,,,AI/ML Organization,2026-08-15T19:26:59.805136Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/multimodalart,multimodalart,,,,,AI/ML Organization,2026-08-15T19:26:59.805136Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/fffiloni,fffiloni,,,,,AI/ML Organization,2026-08-15T19:26:59.805136Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/sczhou,sczhou,,,,,AI/ML Organization,2026-08-15T19:26:59.805136Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/suno,suno,,,,,AI/ML Organization,2026-08-15T19:26:59.805136Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/selfit-camera,selfit-camera,,,,,AI/ML Organization,2026-08-15T19:26:59.805136Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/AI4Editing,AI4Editing,,,,,AI/ML Organization,2026-08-15T19:26:59.805136Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/linoyts,linoyts,,,,,AI/ML Organization,2026-08-15T19:26:59.805136Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/finegrain,finegrain,,,,,AI/ML Organization,2026-08-15T19:26:59.805136Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/Wan-AI,Wan-AI,,,,,AI/ML Organization,2026-08-15T19:26:59.805136Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/yisol,yisol,,,,,AI/ML Organization,2026-08-15T19:26:59.805136Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/yanze,yanze,,,,,AI/ML Organization,2026-08-15T19:26:59.805136Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/Gustavosta,Gustavosta,,,,,AI/ML Organization,2026-08-15T19:26:59.805136Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/ggml-org,ggml-org,,,,,AI/ML Organization,2026-08-15T19:26:59.805136Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/mediasynthesismuseum,mediasynthesismuseum,,,,,AI/ML Organization,2026-08-15T19:26:59.805136Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/huggingface-projects,huggingface-projects,,,,,AI/ML Organization,2026-08-15T19:26:59.805136Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/DontPlanToEnd,DontPlanToEnd,,,,,AI/ML Organization,2026-08-15T19:26:59.805136Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/TencentARC,TencentARC,,,,,AI/ML Organization,2026-08-15T19:26:59.805136Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/Tongyi-MAI,Tongyi-MAI,,,,,AI/ML Organization,2026-08-15T19:26:59.805136Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/ehristoforu,ehristoforu,,,,,AI/ML Organization,2026-08-15T19:26:59.805136Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/nari-labs,nari-labs,,,,,AI/ML Organization,2026-08-15T19:26:59.805136Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/fancyfeast,fancyfeast,,,,,AI/ML Organization,2026-08-15T19:26:59.805136Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/NihalGazi,NihalGazi,,,,,AI/ML Organization,2026-08-15T19:26:59.805136Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/ResembleAI,ResembleAI,,,,,AI/ML Organization,2026-08-15T19:26:59.805136Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/jasperai,jasperai,,,,,AI/ML Organization,2026-08-15T19:26:59.805136Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/ilcve21,ilcve21,,,,,AI/ML Organization,2026-08-15T19:26:59.805136Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/Lightricks,Lightricks,,,,,AI/ML Organization,2026-08-15T19:26:59.805136Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/timbrooks,timbrooks,,,,,AI/ML Organization,2026-08-15T19:26:59.805136Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/ysharma,ysharma,,,,,AI/ML Organization,2026-08-15T19:26:59.805136Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/DeepFloyd,DeepFloyd,,,,,AI/ML Organization,2026-08-15T19:26:59.805136Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/ali-vilab,ali-vilab,,,,,AI/ML Organization,2026-08-15T19:26:59.805136Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/jamesliu1217,jamesliu1217,,,,,AI/ML Organization,2026-08-15T19:26:59.805136Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/osanseviero,osanseviero,,,,,AI/ML Organization,2026-08-15T19:26:59.805136Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/CompVis,CompVis,,,,,AI/ML Organization,2026-08-15T19:26:59.805136Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/vinthony,vinthony,,,,,AI/ML Organization,2026-08-15T19:26:59.805136Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/hf-audio,hf-audio,,,,,AI/ML Organization,2026-08-15T19:26:59.805136Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/zcxu-eric,zcxu-eric,,,,,AI/ML Organization,2026-08-15T19:26:59.805136Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/Asahina2K,Asahina2K,,,,,AI/ML Organization,2026-08-15T19:26:59.805136Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/HuggingFaceFW,HuggingFaceFW,,,,,AI/ML Organization,2026-08-15T19:26:59.805136Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/gokaygokay,gokaygokay,,,,,AI/ML Organization,2026-08-15T19:26:59.805136Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/dream2589632147,dream2589632147,,,,,AI/ML Organization,2026-08-15T19:26:59.805136Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/FrameAI4687,FrameAI4687,,,,,AI/ML Organization,2026-08-15T19:26:59.805136Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/lllyasviel,lllyasviel,,,,,AI/ML Organization,2026-08-15T19:26:59.805136Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/DamarJati,DamarJati,,,,,AI/ML Organization,2026-08-15T19:26:59.805136Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/innoai,innoai,,,,,AI/ML Organization,2026-08-15T19:27:00.551061Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/merve,merve,,,,,AI/ML Organization,2026-08-15T19:27:00.551061Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/k2-fsa,k2-fsa,,,,,AI/ML Organization,2026-08-15T19:27:00.551061Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/hysts,hysts,,,,,AI/ML Organization,2026-08-15T19:27:00.551061Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/kulkas2pintu,kulkas2pintu,,,,,AI/ML Organization,2026-08-15T19:27:00.551061Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/playgroundai,playgroundai,,,,,AI/ML Organization,2026-08-15T19:27:00.551061Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/myshell-ai,myshell-ai,,,,,AI/ML Organization,2026-08-15T19:27:00.551061Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/levihsu,levihsu,,,,,AI/ML Organization,2026-08-15T19:27:00.551061Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/Heartsync,Heartsync,,,,,AI/ML Organization,2026-08-15T19:27:00.551061Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/Xintao,Xintao,,,,,AI/ML Organization,2026-08-15T19:27:00.551061Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/prodia,prodia,,,,,AI/ML Organization,2026-08-15T19:27:00.551061Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/Vokturz,Vokturz,,,,,AI/ML Organization,2026-08-15T19:27:01.389709Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/gimbx,gimbx,,,,,AI/ML Organization,2026-08-15T19:27:01.389709Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/aryadytm,aryadytm,,,,,AI/ML Organization,2026-08-15T19:27:01.389709Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/llamameta,llamameta,,,,,AI/ML Organization,2026-08-15T19:27:01.389709Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/codeparrot,codeparrot,,,,,AI/ML Organization,2026-08-15T19:27:01.389709Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/ml6team,ml6team,,,,,AI/ML Organization,2026-08-15T19:27:01.389709Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/mindee,mindee,,,,,AI/ML Organization,2026-08-15T19:27:01.389709Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/togethercomputer,togethercomputer,,,,,AI/ML Organization,2026-08-15T19:27:01.389709Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/BatuhanYilmaz,BatuhanYilmaz,,,,,AI/ML Organization,2026-08-15T19:27:01.389709Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/autoevaluate,autoevaluate,,,,,AI/ML Organization,2026-08-15T19:27:01.389709Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/hruday96,hruday96,,,,,AI/ML Organization,2026-08-15T19:27:01.389709Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/bohmian,bohmian,,,,,AI/ML Organization,2026-08-15T19:27:01.389709Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/ginigen,ginigen,,,,,AI/ML Organization,2026-08-15T19:27:01.389709Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/huggingface,huggingface,,,,,AI/ML Organization,2026-08-15T19:27:01.389709Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/flax-community,flax-community,,,,,AI/ML Organization,2026-08-15T19:27:01.389709Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/a-ghorbani,a-ghorbani,,,,,AI/ML Organization,2026-08-15T19:27:01.389709Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/lablab-ai-amd-developer-hackathon,lablab-ai-amd-developer-hackathon,,,,,AI/ML Organization,2026-08-15T19:27:01.389709Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/muhammadzain,muhammadzain,,,,,AI/ML Organization,2026-08-15T19:27:01.389709Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/Sharathhebbar24,Sharathhebbar24,,,,,AI/ML Organization,2026-08-15T19:27:01.389709Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/giswqs,giswqs,,,,,AI/ML Organization,2026-08-15T19:27:01.389709Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/ginipick,ginipick,,,,,AI/ML Organization,2026-08-15T19:27:01.389709Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/vivien,vivien,,,,,AI/ML Organization,2026-08-15T19:27:01.389709Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/barunsaha,barunsaha,,,,,AI/ML Organization,2026-08-15T19:27:01.389709Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/Iker,Iker,,,,,AI/ML Organization,2026-08-15T19:27:01.389709Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/Illia56,Illia56,,,,,AI/ML Organization,2026-08-15T19:27:01.389709Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/XiangJinYu,XiangJinYu,,,,,AI/ML Organization,2026-08-15T19:27:01.389709Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/prithivida,prithivida,,,,,AI/ML Organization,2026-08-15T19:27:01.389709Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/davila7,davila7,,,,,AI/ML Organization,2026-08-15T19:27:01.389709Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/awacke1,awacke1,,,,,AI/ML Organization,2026-08-15T19:27:01.389709Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/Loren,Loren,,,,,AI/ML Organization,2026-08-15T19:27:01.389709Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/nickmuchi,nickmuchi,,,,,AI/ML Organization,2026-08-15T19:27:01.389709Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/nazianafis,nazianafis,,,,,AI/ML Organization,2026-08-15T19:27:01.389709Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/RapidAI,RapidAI,,,,,AI/ML Organization,2026-08-15T19:27:01.389709Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/sail,sail,,,,,AI/ML Organization,2026-08-15T19:27:01.389709Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/OpenShape,OpenShape,,,,,AI/ML Organization,2026-08-15T19:27:01.389709Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/NeuralInternet,NeuralInternet,,,,,AI/ML Organization,2026-08-15T19:27:01.389709Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/ed-donner,ed-donner,,,,,AI/ML Organization,2026-08-15T19:27:01.389709Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/autogluon,autogluon,,,,,AI/ML Organization,2026-08-15T19:27:01.389709Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/Brasd99,Brasd99,,,,,AI/ML Organization,2026-08-15T19:27:01.389709Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/rlancemartin,rlancemartin,,,,,AI/ML Organization,2026-08-15T19:27:01.389709Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/pleonova,pleonova,,,,,AI/ML Organization,2026-08-15T19:27:01.389709Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/lukbl,lukbl,,,,,AI/ML Organization,2026-08-15T19:27:01.389709Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/vumichien,vumichien,,,,,AI/ML Organization,2026-08-15T19:27:01.389709Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/riffusion,riffusion,,,,,AI/ML Organization,2026-08-15T19:27:01.389709Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/spacy,spacy,,,,,AI/ML Organization,2026-08-15T19:27:01.389709Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/shikharyashmaurya,shikharyashmaurya,,,,,AI/ML Organization,2026-08-15T19:27:01.389709Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/shukdevdatta123,shukdevdatta123,,,,,AI/ML Organization,2026-08-15T19:27:01.389709Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/ought,ought,,,,,AI/ML Organization,2026-08-15T19:27:01.389709Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/huggan,huggan,,,,,AI/ML Organization,2026-08-15T19:27:01.389709Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/boun-tabi-LMG,boun-tabi-LMG,,,,,AI/ML Organization,2026-08-15T19:27:01.389709Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/kahramango,kahramango,,,,,AI/ML Organization,2026-08-15T19:27:01.389709Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/aimevzulari,aimevzulari,,,,,AI/ML Organization,2026-08-15T19:27:01.389709Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/cbg342,cbg342,,,,,AI/ML Organization,2026-08-15T19:27:01.389709Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/haoheliu,haoheliu,,,,,AI/ML Organization,2026-08-15T19:27:01.389709Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/myscale,myscale,,,,,AI/ML Organization,2026-08-15T19:27:01.389709Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/Wazzzabeee,Wazzzabeee,,,,,AI/ML Organization,2026-08-15T19:27:01.389709Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/thiemcun203,thiemcun203,,,,,AI/ML Organization,2026-08-15T19:27:01.389709Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/ragavsachdeva,ragavsachdeva,,,,,AI/ML Organization,2026-08-15T19:27:01.389709Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/suriya7,suriya7,,,,,AI/ML Organization,2026-08-15T19:27:01.389709Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/dory111111,dory111111,,,,,AI/ML Organization,2026-08-15T19:27:01.389709Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/lapisrocks,lapisrocks,,,,,AI/ML Organization,2026-08-15T19:27:01.389709Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/motherduckdb,motherduckdb,,,,,AI/ML Organization,2026-08-15T19:27:01.389709Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/Amrrs,Amrrs,,,,,AI/ML Organization,2026-08-15T19:27:01.389709Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/aubmindlab,aubmindlab,,,,,AI/ML Organization,2026-08-15T19:27:01.389709Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/AlexStav,AlexStav,,,,,AI/ML Organization,2026-08-15T19:27:01.389709Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/adi-123,adi-123,,,,,AI/ML Organization,2026-08-15T19:27:01.389709Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/ankandrew,ankandrew,,,,,AI/ML Organization,2026-08-15T19:27:01.389709Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/nicolas-dufour,nicolas-dufour,,,,,AI/ML Organization,2026-08-15T19:27:01.389709Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/rendchevi11,rendchevi11,,,,,AI/ML Organization,2026-08-15T19:27:01.389709Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/sujitpal,sujitpal,,,,,AI/ML Organization,2026-08-15T19:27:01.389709Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/doncamilom,doncamilom,,,,,AI/ML Organization,2026-08-15T19:27:01.389709Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/sambanovasystems,sambanovasystems,,,,,AI/ML Organization,2026-08-15T19:27:01.389709Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/SalML,SalML,,,,,AI/ML Organization,2026-08-15T19:27:01.389709Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/OpenHandsCommunity,OpenHandsCommunity,,,,,AI/ML Organization,2026-08-15T19:27:01.389709Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/L-AI,L-AI,,,,,AI/ML Organization,2026-08-15T19:27:01.389709Z
1.0,STARTUP,HuggingFace Spaces,https://huggingface.co/beki,beki,,,,,AI/ML Organization,2026-08-15T19:27:01.389709Z
1.0,STARTUP,HuggingFace Datasets,https://huggingface.co/KakologArchives,KakologArchives,,,,,AI/ML Organization,2026-08-15T19:27:02.153337Z
1.0,STARTUP,HuggingFace Datasets,https://huggingface.co/k9cli,k9cli,,,,,AI/ML Organization,2026-08-15T19:27:02.153337Z
1.0,STARTUP,HuggingFace Datasets,https://huggingface.co/anisoleai,anisoleai,,,,,AI/ML Organization,2026-08-15T19:27:02.153337Z
1.0,STARTUP,HuggingFace Datasets,https://huggingface.co/ryanmarten,ryanmarten,,,,,AI/ML Organization,2026-08-15T19:27:02.153337Z
1.0,STARTUP,HuggingFace Datasets,https://huggingface.co/ayuo,ayuo,,,,,AI/ML Organization,2026-08-15T19:27:02.153337Z
1.0,STARTUP,HuggingFace Datasets,https://huggingface.co/IPEC-COMMUNITY,IPEC-COMMUNITY,,,,,AI/ML Organization,2026-08-15T19:27:02.153337Z
1.0,STARTUP,HuggingFace Datasets,https://huggingface.co/banned-historical-archives,banned-historical-archives,,,,,AI/ML Organization,2026-08-15T19:27:02.153337Z
1.0,STARTUP,HuggingFace Datasets,https://huggingface.co/hf-doc-build,hf-doc-build,,,,,AI/ML Organization,2026-08-15T19:27:02.153337Z
1.0,STARTUP,HuggingFace Datasets,https://huggingface.co/xlangai,xlangai,,,,,AI/ML Organization,2026-08-15T19:27:02.153337Z
1.0,STARTUP,HuggingFace Datasets,https://huggingface.co/genrobot2025,genrobot2025,,,,,AI/ML Organization,2026-08-15T19:27:02.153337Z
1.0,STARTUP,HuggingFace Datasets,https://huggingface.co/Benjy,Benjy,,,,,AI/ML Organization,2026-08-15T19:27:02.153337Z
1.0,STARTUP,HuggingFace Datasets,https://huggingface.co/Chelsea707,Chelsea707,,,,,AI/ML Organization,2026-08-15T19:27:02.153337Z
1.0,STARTUP,HuggingFace Datasets,https://huggingface.co/HennyPr,HennyPr,,,,,AI/ML Organization,2026-08-15T19:27:02.153337Z
1.0,STARTUP,HuggingFace Datasets,https://huggingface.co/happyhackingspace,happyhackingspace,,,,,AI/ML Organization,2026-08-15T19:27:02.159053Z
1.0,STARTUP,HuggingFace Datasets,https://huggingface.co/updatebao,updatebao,,,,,AI/ML Organization,2026-08-15T19:27:02.159053Z
1.0,STARTUP,HuggingFace Datasets,https://huggingface.co/picbreeder-vlm,picbreeder-vlm,,,,,AI/ML Organization,2026-08-15T19:27:02.159053Z
1.0,STARTUP,HuggingFace Datasets,https://huggingface.co/mvp-lab,mvp-lab,,,,,AI/ML Organization,2026-08-15T19:27:02.159053Z
1.0,STARTUP,HuggingFace Datasets,https://huggingface.co/applied-ai-018,applied-ai-018,,,,,AI/ML Organization,2026-08-15T19:27:02.159053Z
1.0,STARTUP,HuggingFace Datasets,https://huggingface.co/jat-project,jat-project,,,,,AI/ML Organization,2026-08-15T19:27:02.159053Z
1.0,STARTUP,HuggingFace Datasets,https://huggingface.co/Dagonulca,Dagonulca,,,,,AI/ML Organization,2026-08-15T19:27:02.159053Z
1.0,STARTUP,HuggingFace Datasets,https://huggingface.co/XDOF,XDOF,,,,,AI/ML Organization,2026-08-15T19:27:02.159053Z
1.0,STARTUP,HuggingFace Datasets,https://huggingface.co/artur-muratov,artur-muratov,,,,,AI/ML Organization,2026-08-15T19:27:02.159053Z
1.0,STARTUP,HuggingFace Datasets,https://huggingface.co/Maximilians,Maximilians,,,,,AI/ML Organization,2026-08-15T19:27:02.159053Z
1.0,STARTUP,HuggingFace Datasets,https://huggingface.co/Emmyc2,Emmyc2,,,,,AI/ML Organization,2026-08-15T19:27:02.159053Z
1.0,STARTUP,HuggingFace Datasets,https://huggingface.co/Kthera,Kthera,,,,,AI/ML Organization,2026-08-15T19:27:02.159053Z
1.0,STARTUP,HuggingFace Datasets,https://huggingface.co/cais,cais,,,,,AI/ML Organization,2026-08-15T19:27:02.159053Z
1.0,STARTUP,HuggingFace Datasets,https://huggingface.co/ksolovev,ksolovev,,,,,AI/ML Organization,2026-08-15T19:27:02.159053Z
1.0,STARTUP,HuggingFace Datasets,https://huggingface.co/Drakesuper,Drakesuper,,,,,AI/ML Organization,2026-08-15T19:27:02.159053Z
1.0,STARTUP,HuggingFace Datasets,https://huggingface.co/nyu-mll,nyu-mll,,,,,AI/ML Organization,2026-08-15T19:27:02.159053Z
1.0,STARTUP,HuggingFace Datasets,https://huggingface.co/anon8231489123,anon8231489123,,,,,AI/ML Organization,2026-08-15T19:27:02.159053Z
1.0,STARTUP,HuggingFace Datasets,https://huggingface.co/siril-spcc,siril-spcc,,,,,AI/ML Organization,2026-08-15T19:27:02.159053Z
1.0,STARTUP,HuggingFace Datasets,https://huggingface.co/princeton-nlp,princeton-nlp,,,,,AI/ML Organization,2026-08-15T19:27:02.159053Z
1.0,STARTUP,HuggingFace Datasets,https://huggingface.co/nebius,nebius,,,,,AI/ML Organization,2026-08-15T19:27:02.159053Z
1.0,STARTUP,HuggingFace Datasets,https://huggingface.co/chuhaojie,chuhaojie,,,,,AI/ML Organization,2026-08-15T19:27:02.159053Z
1.0,STARTUP,HuggingFace Datasets,https://huggingface.co/world-igr-plum,world-igr-plum,,,,,AI/ML Organization,2026-08-15T19:27:02.159053Z
1.0,STARTUP,HuggingFace Datasets,https://huggingface.co/meihualuomanxueshan,meihualuomanxueshan,,,,,AI/ML Organization,2026-08-15T19:27:02.159053Z
1.0,STARTUP,HuggingFace Datasets,https://huggingface.co/quejing,quejing,,,,,AI/ML Organization,2026-08-15T19:27:02.159053Z
1.0,STARTUP,HuggingFace Datasets,https://huggingface.co/fujinchu,fujinchu,,,,,AI/ML Organization,2026-08-15T19:27:02.159053Z
1.0,STARTUP,HuggingFace Datasets,https://huggingface.co/ccoffee20,ccoffee20,,,,,AI/ML Organization,2026-08-15T19:27:02.159053Z
1.0,STARTUP,HuggingFace Datasets,https://huggingface.co/cadene,cadene,,,,,AI/ML Organization,2026-08-15T19:27:02.159053Z
1.0,STARTUP,HuggingFace Datasets,https://huggingface.co/AquaV,AquaV,,,,,AI/ML Organization,2026-08-15T19:27:02.159053Z
1.0,STARTUP,HuggingFace Datasets,https://huggingface.co/Rowan,Rowan,,,,,AI/ML Organization,2026-08-15T19:27:02.159053Z
